Gene_Name_HPA,image
OGDH,B2AI_5_Paclitaxel_F3_R3_z00_
OGDH,B2AI_5_Paclitaxel_F3_R4_z00_
OGDH,B2AI_5_Paclitaxel_F3_R5_z00_
OGDH,B2AI_5_Paclitaxel_F3_R6_z00_
OGDH,B2AI_5_Paclitaxel_F3_R7_z01_
OGDH,B2AI_5_Paclitaxel_F3_R8_z01_
PRODH,B2AI_2_Paclitaxel_H4_R12_z00_
PRODH,B2AI_2_Paclitaxel_H4_R14_z00_
PRODH,B2AI_2_Paclitaxel_H4_R15_z00_
PRODH,B2AI_2_Paclitaxel_H4_R17_z00_
PRODH,B2AI_2_Paclitaxel_H4_R5_z02_
PRODH,B2AI_2_Paclitaxel_H4_R6_z01_
PRODH,B2AI_2_Paclitaxel_H4_R7_z02_
PRODH,B2AI_2_Paclitaxel_H4_R8_z00_
CCNA2,B2AI_2_Paclitaxel_A5_R1_z02_
CCNA2,B2AI_2_Paclitaxel_A5_R11_z00_
CCNA2,B2AI_2_Paclitaxel_A5_R12_z00_
CCNA2,B2AI_2_Paclitaxel_A5_R13_z00_
CCNA2,B2AI_2_Paclitaxel_A5_R2_z01_
CCNA2,B2AI_2_Paclitaxel_A5_R3_z02_
CCNA2,B2AI_2_Paclitaxel_A5_R4_z01_
CCNA2,B2AI_2_Paclitaxel_A5_R6_z01_
CCNA2,B2AI_2_Paclitaxel_A5_R7_z02_
CCNA2,B2AI_2_Paclitaxel_A5_R8_z00_
ALAD,B2AI_2_Paclitaxel_B5_R1_z02_
ALAD,B2AI_2_Paclitaxel_B5_R11_z00_
ALAD,B2AI_2_Paclitaxel_B5_R13_z00_
ALAD,B2AI_2_Paclitaxel_B5_R14_z00_
ALAD,B2AI_2_Paclitaxel_B5_R2_z01_
ALAD,B2AI_2_Paclitaxel_B5_R3_z02_
ALAD,B2AI_2_Paclitaxel_B5_R4_z01_
ALAD,B2AI_2_Paclitaxel_B5_R5_z02_
ALAD,B2AI_2_Paclitaxel_B5_R6_z02_
ALAD,B2AI_2_Paclitaxel_B5_R7_z02_
ALAD,B2AI_2_Paclitaxel_B5_R8_z02_
ALDH1B1,B2AI_5_Paclitaxel_G3_R1_z00_
ALDH1B1,B2AI_5_Paclitaxel_G3_R11_z01_
ALDH1B1,B2AI_5_Paclitaxel_G3_R13_z01_
ALDH1B1,B2AI_5_Paclitaxel_G3_R3_z01_
ALDH1B1,B2AI_5_Paclitaxel_G3_R4_z01_
ALDH1B1,B2AI_5_Paclitaxel_G3_R5_z01_
ALDH1B1,B2AI_5_Paclitaxel_G3_R6_z00_
ALDH1B1,B2AI_5_Paclitaxel_G3_R7_z00_
ALDH1B1,B2AI_5_Paclitaxel_G3_R8_z00_
PDP1,B2AI_1_Paclitaxel_F12_R1_z01_
PDP1,B2AI_1_Paclitaxel_F12_R2_z01_
PDP1,B2AI_1_Paclitaxel_F12_R3_z01_
PDP1,B2AI_1_Paclitaxel_F12_R4_z01_
PDP1,B2AI_1_Paclitaxel_F12_R5_z01_
PDP1,B2AI_1_Paclitaxel_F12_R6_z01_
PDP1,B2AI_1_Paclitaxel_F12_R7_z01_
PDP1,B2AI_1_Paclitaxel_F12_R8_z01_
SH3GLB2,B2AI_4_Paclitaxel_F4_R1_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R2_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R3_z01_
SH3GLB2,B2AI_4_Paclitaxel_F4_R4_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R5_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R6_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R7_z02_
SH3GLB2,B2AI_4_Paclitaxel_F4_R8_z02_
RACK1,B2AI_4_Paclitaxel_G4_R1_z01_
RACK1,B2AI_4_Paclitaxel_G4_R2_z01_
RACK1,B2AI_4_Paclitaxel_G4_R3_z02_
RACK1,B2AI_4_Paclitaxel_G4_R4_z01_
RACK1,B2AI_4_Paclitaxel_G4_R5_z00_
RACK1,B2AI_4_Paclitaxel_G4_R6_z02_
RACK1,B2AI_4_Paclitaxel_G4_R7_z02_
RACK1,B2AI_4_Paclitaxel_G4_R8_z02_
MBTD1,B2AI_1_Paclitaxel_E12_R1_z00_
MBTD1,B2AI_1_Paclitaxel_E12_R3_z01_
MBTD1,B2AI_1_Paclitaxel_E12_R5_z01_
MBTD1,B2AI_1_Paclitaxel_E12_R7_z01_
MBTD1,B2AI_1_Paclitaxel_E12_R8_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R11_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R12_z02_
CRYZ,B2AI_5_Paclitaxel_H3_R13_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R14_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R15_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R17_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R18_z00_
CRYZ,B2AI_5_Paclitaxel_H3_R21_z00_
CRYZ,B2AI_5_Paclitaxel_H3_R22_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R23_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R24_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R25_z01_
CRYZ,B2AI_5_Paclitaxel_H3_R6_z01_
TP53BP1,B2AI_1_Paclitaxel_B12_R2_z02_
TP53BP1,B2AI_1_Paclitaxel_B12_R3_z01_
TP53BP1,B2AI_1_Paclitaxel_B12_R5_z01_
TP53BP1,B2AI_1_Paclitaxel_B12_R8_z02_
TP53BP1,B2AI_1_Paclitaxel_B12_R9_z01_
CHD1,B2AI_1_Paclitaxel_D12_R1_z01_
CHD1,B2AI_1_Paclitaxel_D12_R3_z01_
CHD1,B2AI_1_Paclitaxel_D12_R5_z01_
CHD1,B2AI_1_Paclitaxel_D12_R6_z01_
CHD1,B2AI_1_Paclitaxel_D12_R7_z01_
ACADS,B2AI_5_Paclitaxel_A4_R1_z01_
ACADS,B2AI_5_Paclitaxel_A4_R12_z02_
ACADS,B2AI_5_Paclitaxel_A4_R13_z01_
ACADS,B2AI_5_Paclitaxel_A4_R15_z00_
ACADS,B2AI_5_Paclitaxel_A4_R16_z00_
ACADS,B2AI_5_Paclitaxel_A4_R4_z00_
ACADS,B2AI_5_Paclitaxel_A4_R5_z01_
ACADS,B2AI_5_Paclitaxel_A4_R7_z00_
ACADS,B2AI_5_Paclitaxel_A4_R8_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R1_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R11_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R12_z00_
ECHS1,B2AI_3_Paclitaxel_F4_R13_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R2_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R3_z02_
ECHS1,B2AI_3_Paclitaxel_F4_R4_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R5_z02_
ECHS1,B2AI_3_Paclitaxel_F4_R6_z01_
ECHS1,B2AI_3_Paclitaxel_F4_R7_z02_
ECHS1,B2AI_3_Paclitaxel_F4_R8_z01_
MRM3,B2AI_2_Paclitaxel_C5_R1_z01_
MRM3,B2AI_2_Paclitaxel_C5_R11_z01_
MRM3,B2AI_2_Paclitaxel_C5_R12_z02_
MRM3,B2AI_2_Paclitaxel_C5_R13_z01_
MRM3,B2AI_2_Paclitaxel_C5_R14_z02_
MRM3,B2AI_2_Paclitaxel_C5_R2_z01_
MRM3,B2AI_2_Paclitaxel_C5_R3_z02_
MRM3,B2AI_2_Paclitaxel_C5_R4_z02_
MRM3,B2AI_2_Paclitaxel_C5_R5_z02_
MRM3,B2AI_2_Paclitaxel_C5_R6_z02_
MRM3,B2AI_2_Paclitaxel_C5_R7_z02_
MRM3,B2AI_2_Paclitaxel_C5_R8_z01_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R1_z01_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R11_z00_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R12_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R13_z01_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R14_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R15_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R16_z00_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R2_z01_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R3_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R4_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R5_z01_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R6_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R7_z02_
MRPL12_ENSG00000262660,B2AI_2_Paclitaxel_D5_R8_z02_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R1_z02_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R3_z00_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R4_z02_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R6_z01_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R7_z01_
RAP1GAP2,B2AI_4_Paclitaxel_H4_R8_z02_
GSTK1,B2AI_5_Paclitaxel_B4_R1_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R11_z02_
GSTK1,B2AI_5_Paclitaxel_B4_R12_z02_
GSTK1,B2AI_5_Paclitaxel_B4_R2_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R3_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R4_z00_
GSTK1,B2AI_5_Paclitaxel_B4_R5_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R6_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R7_z01_
GSTK1,B2AI_5_Paclitaxel_B4_R8_z01_
ACLY,B2AI_4_Paclitaxel_A5_R1_z01_
ACLY,B2AI_4_Paclitaxel_A5_R11_z01_
ACLY,B2AI_4_Paclitaxel_A5_R12_z01_
ACLY,B2AI_4_Paclitaxel_A5_R2_z01_
ACLY,B2AI_4_Paclitaxel_A5_R3_z01_
ACLY,B2AI_4_Paclitaxel_A5_R4_z01_
ACLY,B2AI_4_Paclitaxel_A5_R5_z01_
ACLY,B2AI_4_Paclitaxel_A5_R6_z01_
ACLY,B2AI_4_Paclitaxel_A5_R7_z01_
ACLY,B2AI_4_Paclitaxel_A5_R8_z01_
CBX2,B2AI_1_Paclitaxel_F11_R1_z01_
CBX2,B2AI_1_Paclitaxel_F11_R2_z01_
CBX2,B2AI_1_Paclitaxel_F11_R3_z01_
CBX2,B2AI_1_Paclitaxel_F11_R4_z01_
CBX2,B2AI_1_Paclitaxel_F11_R5_z01_
CBX2,B2AI_1_Paclitaxel_F11_R7_z01_
CBX2,B2AI_1_Paclitaxel_F11_R8_z01_
DECR1,B2AI_5_Paclitaxel_C4_R1_z01_
DECR1,B2AI_5_Paclitaxel_C4_R11_z01_
DECR1,B2AI_5_Paclitaxel_C4_R13_z01_
DECR1,B2AI_5_Paclitaxel_C4_R2_z01_
DECR1,B2AI_5_Paclitaxel_C4_R4_z01_
DECR1,B2AI_5_Paclitaxel_C4_R5_z00_
DECR1,B2AI_5_Paclitaxel_C4_R6_z01_
DECR1,B2AI_5_Paclitaxel_C4_R7_z01_
DECR1,B2AI_5_Paclitaxel_C4_R8_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R1_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R2_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R3_z00_
RPS6KA4,B2AI_1_Paclitaxel_E6_R4_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R5_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R6_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R7_z01_
RPS6KA4,B2AI_1_Paclitaxel_E6_R8_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R1_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R11_z02_
VPS26C,B2AI_4_Paclitaxel_B5_R12_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R13_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R14_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R2_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R4_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R5_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R6_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R7_z01_
VPS26C,B2AI_4_Paclitaxel_B5_R8_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R1_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R11_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R2_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R3_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R4_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R5_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R6_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R7_z01_
ATP6V1H,B2AI_4_Paclitaxel_C5_R8_z01_
NXN,B2AI_2_Paclitaxel_E5_R1_z02_
NXN,B2AI_2_Paclitaxel_E5_R11_z02_
NXN,B2AI_2_Paclitaxel_E5_R14_z02_
NXN,B2AI_2_Paclitaxel_E5_R2_z02_
NXN,B2AI_2_Paclitaxel_E5_R3_z02_
NXN,B2AI_2_Paclitaxel_E5_R4_z02_
NXN,B2AI_2_Paclitaxel_E5_R5_z01_
NXN,B2AI_2_Paclitaxel_E5_R6_z01_
NXN,B2AI_2_Paclitaxel_E5_R7_z02_
NXN,B2AI_2_Paclitaxel_E5_R8_z02_
MSL1,B2AI_1_Paclitaxel_A2_R11_z01_
MSL1,B2AI_1_Paclitaxel_A2_R12_z01_
MSL1,B2AI_1_Paclitaxel_A2_R14_z01_
MSL1,B2AI_1_Paclitaxel_A2_R17_z01_
MSL1,B2AI_1_Paclitaxel_A2_R18_z01_
MSL1,B2AI_1_Paclitaxel_A2_R5_z01_
MSL1,B2AI_1_Paclitaxel_A2_R7_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R1_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R11_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R12_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R2_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R3_z00_
ALOX12B,B2AI_4_Paclitaxel_D5_R4_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R5_z01_
ALOX12B,B2AI_4_Paclitaxel_D5_R6_z02_
ALOX12B,B2AI_4_Paclitaxel_D5_R7_z02_
ALOX12B,B2AI_4_Paclitaxel_D5_R8_z02_
PHGDH,B2AI_5_Paclitaxel_D4_R1_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R11_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R12_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R2_z00_
PHGDH,B2AI_5_Paclitaxel_D4_R3_z00_
PHGDH,B2AI_5_Paclitaxel_D4_R4_z00_
PHGDH,B2AI_5_Paclitaxel_D4_R5_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R6_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R7_z01_
PHGDH,B2AI_5_Paclitaxel_D4_R8_z01_
GDA,B2AI_4_Paclitaxel_E5_R1_z01_
GDA,B2AI_4_Paclitaxel_E5_R11_z02_
GDA,B2AI_4_Paclitaxel_E5_R12_z01_
GDA,B2AI_4_Paclitaxel_E5_R13_z01_
GDA,B2AI_4_Paclitaxel_E5_R14_z01_
GDA,B2AI_4_Paclitaxel_E5_R2_z01_
GDA,B2AI_4_Paclitaxel_E5_R3_z01_
GDA,B2AI_4_Paclitaxel_E5_R4_z01_
GDA,B2AI_4_Paclitaxel_E5_R5_z02_
GDA,B2AI_4_Paclitaxel_E5_R6_z01_
GDA,B2AI_4_Paclitaxel_E5_R7_z02_
NTAQ1,B2AI_5_Paclitaxel_E4_R1_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R11_z00_
NTAQ1,B2AI_5_Paclitaxel_E4_R2_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R3_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R4_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R5_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R6_z01_
NTAQ1,B2AI_5_Paclitaxel_E4_R7_z00_
NTAQ1,B2AI_5_Paclitaxel_E4_R8_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R1_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R11_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R2_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R3_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R4_z00_
ACOT7,B2AI_5_Paclitaxel_F4_R5_z00_
ACOT7,B2AI_5_Paclitaxel_F4_R6_z01_
ACOT7,B2AI_5_Paclitaxel_F4_R7_z00_
ACOT7,B2AI_5_Paclitaxel_F4_R8_z00_
FH,B2AI_5_Paclitaxel_G4_R1_z01_
FH,B2AI_5_Paclitaxel_G4_R12_z01_
FH,B2AI_5_Paclitaxel_G4_R2_z01_
FH,B2AI_5_Paclitaxel_G4_R3_z01_
FH,B2AI_5_Paclitaxel_G4_R4_z01_
FH,B2AI_5_Paclitaxel_G4_R5_z00_
FH,B2AI_5_Paclitaxel_G4_R6_z01_
FH,B2AI_5_Paclitaxel_G4_R7_z01_
FH,B2AI_5_Paclitaxel_G4_R8_z01_
GATM,B2AI_4_Paclitaxel_F5_R1_z01_
GATM,B2AI_4_Paclitaxel_F5_R2_z02_
GATM,B2AI_4_Paclitaxel_F5_R3_z02_
GATM,B2AI_4_Paclitaxel_F5_R4_z00_
GATM,B2AI_4_Paclitaxel_F5_R5_z02_
GATM,B2AI_4_Paclitaxel_F5_R6_z02_
GATM,B2AI_4_Paclitaxel_F5_R7_z02_
GATM,B2AI_4_Paclitaxel_F5_R8_z02_
AKR1B1,B2AI_5_Paclitaxel_H4_R11_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R12_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R13_z00_
AKR1B1,B2AI_5_Paclitaxel_H4_R14_z00_
AKR1B1,B2AI_5_Paclitaxel_H4_R15_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R16_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R17_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R21_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R22_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R23_z00_
AKR1B1,B2AI_5_Paclitaxel_H4_R24_z00_
AKR1B1,B2AI_5_Paclitaxel_H4_R25_z00_
AKR1B1,B2AI_5_Paclitaxel_H4_R26_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R28_z01_
AKR1B1,B2AI_5_Paclitaxel_H4_R8_z01_
DBT,B2AI_5_Paclitaxel_A5_R12_z02_
DBT,B2AI_5_Paclitaxel_A5_R13_z02_
DBT,B2AI_5_Paclitaxel_A5_R14_z01_
DBT,B2AI_5_Paclitaxel_A5_R16_z02_
DBT,B2AI_5_Paclitaxel_A5_R2_z01_
DBT,B2AI_5_Paclitaxel_A5_R25_z01_
DBT,B2AI_5_Paclitaxel_A5_R26_z01_
DBT,B2AI_5_Paclitaxel_A5_R7_z02_
DBT,B2AI_5_Paclitaxel_A5_R8_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R1_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R2_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R3_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R4_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R5_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R6_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R7_z01_
DNMT3A,B2AI_1_Paclitaxel_B8_R8_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R1_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R2_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R4_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R5_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R6_z01_
UHRF2,B2AI_1_Paclitaxel_D2_R7_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R1_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R2_z00_
BRCA2,B2AI_4_Paclitaxel_G5_R3_z00_
BRCA2,B2AI_4_Paclitaxel_G5_R4_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R5_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R6_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R7_z01_
BRCA2,B2AI_4_Paclitaxel_G5_R8_z01_
NCEH1,B2AI_2_Paclitaxel_F5_R1_z01_
NCEH1,B2AI_2_Paclitaxel_F5_R11_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R13_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R14_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R2_z01_
NCEH1,B2AI_2_Paclitaxel_F5_R3_z01_
NCEH1,B2AI_2_Paclitaxel_F5_R4_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R5_z01_
NCEH1,B2AI_2_Paclitaxel_F5_R6_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R7_z02_
NCEH1,B2AI_2_Paclitaxel_F5_R8_z02_
YWHAG,B2AI_1_Paclitaxel_D11_R1_z01_
YWHAG,B2AI_1_Paclitaxel_D11_R2_z01_
YWHAG,B2AI_1_Paclitaxel_D11_R3_z00_
YWHAG,B2AI_1_Paclitaxel_D11_R4_z01_
YWHAG,B2AI_1_Paclitaxel_D11_R5_z01_
YWHAG,B2AI_1_Paclitaxel_D11_R6_z01_
YWHAG,B2AI_1_Paclitaxel_D11_R8_z01_
NAGS,B2AI_5_Paclitaxel_B5_R1_z01_
NAGS,B2AI_5_Paclitaxel_B5_R11_z02_
NAGS,B2AI_5_Paclitaxel_B5_R2_z01_
NAGS,B2AI_5_Paclitaxel_B5_R3_z00_
NAGS,B2AI_5_Paclitaxel_B5_R4_z01_
NAGS,B2AI_5_Paclitaxel_B5_R5_z01_
NAGS,B2AI_5_Paclitaxel_B5_R6_z01_
NAGS,B2AI_5_Paclitaxel_B5_R7_z01_
NAGS,B2AI_5_Paclitaxel_B5_R8_z01_
NEO1,B2AI_3_Paclitaxel_G4_R1_z00_
NEO1,B2AI_3_Paclitaxel_G4_R12_z01_
NEO1,B2AI_3_Paclitaxel_G4_R2_z01_
NEO1,B2AI_3_Paclitaxel_G4_R3_z01_
NEO1,B2AI_3_Paclitaxel_G4_R4_z00_
NEO1,B2AI_3_Paclitaxel_G4_R5_z01_
NEO1,B2AI_3_Paclitaxel_G4_R6_z01_
NEO1,B2AI_3_Paclitaxel_G4_R7_z00_
NEO1,B2AI_3_Paclitaxel_G4_R8_z00_
CBL,B2AI_1_Paclitaxel_H1_R1_z01_
CBL,B2AI_1_Paclitaxel_H1_R2_z01_
CBL,B2AI_1_Paclitaxel_H1_R3_z01_
CBL,B2AI_1_Paclitaxel_H1_R4_z01_
CBL,B2AI_1_Paclitaxel_H1_R5_z01_
CBL,B2AI_1_Paclitaxel_H1_R6_z01_
CBL,B2AI_1_Paclitaxel_H1_R7_z00_
CBL,B2AI_1_Paclitaxel_H1_R8_z01_
ETHE1,B2AI_2_Paclitaxel_G5_R1_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R11_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R12_z01_
ETHE1,B2AI_2_Paclitaxel_G5_R13_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R2_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R3_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R4_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R5_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R6_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R7_z02_
ETHE1,B2AI_2_Paclitaxel_G5_R8_z02_
BAP1,B2AI_1_Paclitaxel_B1_R1_z01_
BAP1,B2AI_1_Paclitaxel_B1_R11_z01_
BAP1,B2AI_1_Paclitaxel_B1_R12_z01_
BAP1,B2AI_1_Paclitaxel_B1_R13_z01_
BAP1,B2AI_1_Paclitaxel_B1_R14_z01_
BAP1,B2AI_1_Paclitaxel_B1_R15_z02_
BAP1,B2AI_1_Paclitaxel_B1_R17_z01_
BAP1,B2AI_1_Paclitaxel_B1_R3_z01_
BAP1,B2AI_1_Paclitaxel_B1_R4_z01_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R1_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R11_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R12_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R13_z01_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R14_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R15_z02_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R16_z01_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R17_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R2_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R3_z01_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R4_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R5_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R6_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R7_z00_
CFAP298_CFAP298-TCP10L,B2AI_3_Paclitaxel_H4_R8_z00_
EYA1,B2AI_1_Paclitaxel_D9_R1_z01_
EYA1,B2AI_1_Paclitaxel_D9_R2_z01_
EYA1,B2AI_1_Paclitaxel_D9_R3_z01_
EYA1,B2AI_1_Paclitaxel_D9_R4_z01_
EYA1,B2AI_1_Paclitaxel_D9_R5_z01_
EYA1,B2AI_1_Paclitaxel_D9_R6_z00_
EYA1,B2AI_1_Paclitaxel_D9_R7_z01_
EYA1,B2AI_1_Paclitaxel_D9_R8_z01_
HDAC9,B2AI_1_Paclitaxel_B4_R4_z00_
HDAC9,B2AI_1_Paclitaxel_B4_R5_z01_
HDAC9,B2AI_1_Paclitaxel_B4_R6_z01_
HDAC9,B2AI_1_Paclitaxel_B4_R7_z01_
HDAC9,B2AI_1_Paclitaxel_B4_R8_z01_
PPP5C,B2AI_3_Paclitaxel_A5_R1_z01_
PPP5C,B2AI_3_Paclitaxel_A5_R11_z00_
PPP5C,B2AI_3_Paclitaxel_A5_R12_z00_
PPP5C,B2AI_3_Paclitaxel_A5_R13_z00_
PPP5C,B2AI_3_Paclitaxel_A5_R14_z00_
PPP5C,B2AI_3_Paclitaxel_A5_R4_z01_
PPP5C,B2AI_3_Paclitaxel_A5_R5_z02_
PPP5C,B2AI_3_Paclitaxel_A5_R6_z02_
PPP5C,B2AI_3_Paclitaxel_A5_R7_z01_
PPP5C,B2AI_3_Paclitaxel_A5_R8_z01_
BPTF,B2AI_1_Paclitaxel_A10_R12_z02_
BPTF,B2AI_1_Paclitaxel_A10_R13_z02_
